"","TeamID","Name","Team.x","Opp","Score","Sacks","Sack.Yds","QB.Hits","Tackles","Assists","Fumbles.Forced","Fumbles.Recovered","Team.y","Rk.x","G.x","Pts.G.x","TotPts.x","Att.x","Att.G.x","Yds.x","Avg.x","Yds.G.x","TD.x","Lng.x","X1st.x","X1st..x","X20..x","X40..x","FUM.x","Rk.y","G.y","Pts.G.y","TotPts.y","Comp","Att.y","Pct","Att.G.y","Yds.y","Avg.y","Yds.G.y","TD.y","Int","X1st.y","X1st..y","Lng.y","X20..y","X40..y","Sck","Rate","k","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost","Year","Rk"
"61",4,"Lerentee McCray","buf","vs ARI","W  33-18",0.5,3.5,1,0,1,0,0,"Buffalo Bills",16,16,22.4,359,394,24.6,"1,730",4.4,108.1,10,"58",87,22.1,9,2,4,19,16,22.4,359,347,602,57.6,37.6,"3,972",6.8,248.2,30,17,197,32.7,"77T",59,11,21,83.3,19,16,"22,4",359,"1,017",356.4,5.6,20.1,85,210,40,3,13,23,113,"906","28:42",16,8,2016,NA
"62",4,"Lerentee McCray","buf","vs ARI","W  33-18",0.5,3.5,1,0,1,0,0,"Buffalo Bills",15,2,25,50,64,32,"206",3.2,103,3,"12T",11,17.2,0,0,1,24,2,25,50,46,67,68.7,33.5,"595",9.4,297.5,2,0,29,43.3,"66T",11,1,5,108.6,NA,2,"25",50,"136",400.5,5.9,23,14,28,50,0,1,0,13,"85","36:02",3,2,NA,23
"63",5,"Tre Boston","car","@ DEN","L  20-21",1,10,1,4,0,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"64",5,"Tre Boston","car","@ DEN","L  20-21",1,10,1,4,0,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"65",5,"Vernon Butler","car","@ DEN","L  20-21",1,9,1,1,0,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"66",5,"Vernon Butler","car","@ DEN","L  20-21",1,9,1,1,0,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"67",5,"Bene' Benwikere","car","@ DEN","L  20-21",0,0,0,2,0,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"68",5,"Bene' Benwikere","car","@ DEN","L  20-21",0,0,0,2,0,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"69",5,"Mario Addison","car","vs SF","W  46-27",1,0,1,1,2,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"70",5,"Mario Addison","car","vs SF","W  46-27",1,0,1,1,2,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"71",5,"Star Lotulelei","car","vs SF","W  46-27",1,6,1,1,0,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"72",5,"Star Lotulelei","car","vs SF","W  46-27",1,6,1,1,0,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"73",5,"Bene' Benwikere","car","vs SF","W  46-27",0,0,0,3,1,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"74",5,"Bene' Benwikere","car","vs SF","W  46-27",0,0,0,3,1,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"75",5,"Thomas Davis","car","vs MIN","L  10-22",1,10,1,7,3,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"76",5,"Thomas Davis","car","vs MIN","L  10-22",1,10,1,7,3,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"77",5,"Lavar Edwards","car","vs MIN","L  10-22",1,8,1,2,1,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"78",5,"Lavar Edwards","car","vs MIN","L  10-22",1,8,1,2,1,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"79",5,"Mario Addison","car","vs MIN","L  10-22",0,0,0,1,0,0,0,"Carolina Panthers",4,16,19.2,308,364,22.8,"1,415",3.9,88.4,11,"63T",74,20.3,10,1,9,11,16,19.2,308,390,650,60,40.6,"3,752",6.2,234.5,21,24,198,30.5,"70T",53,10,44,73.5,6,16,"19,2",308,"1,058",322.9,4.9,18.6,86,227,38,15,26,58,99,"822","28:33",28,15,2016,NA
"80",5,"Mario Addison","car","vs MIN","L  10-22",0,0,0,1,0,0,0,"Carolina Panthers",17,2,24,48,55,27.5,"213",3.9,106.5,3,"28T",12,21.8,2,0,2,7,2,24,48,35,62,56.5,31,"396",6.8,198,3,4,24,38.7,"75T",6,1,4,66.7,NA,2,"24",48,"121",304.5,5,18.5,9,24,38,1,2,50,10,"72","25:52",2,2,NA,7
"81",6,"Danny Trevathan","chi","@ HOU","L  14-23",1,7,1,7,4,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"82",6,"Danny Trevathan","chi","@ HOU","L  14-23",1,7,1,7,4,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"83",6,"Leonard Floyd","chi","@ HOU","L  14-23",0.5,4.5,1,2,4,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"84",6,"Leonard Floyd","chi","@ HOU","L  14-23",0.5,4.5,1,2,4,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"85",6,"Eddie Goldman","chi","@ HOU","L  14-23",0.5,4.5,2,2,4,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"86",6,"Eddie Goldman","chi","@ HOU","L  14-23",0.5,4.5,2,2,4,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"87",6,"Sam Acho","chi","@ HOU","L  14-23",0,0,0,1,0,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"88",6,"Sam Acho","chi","@ HOU","L  14-23",0,0,0,1,0,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"89",6,"Adrian Amos","chi","@ HOU","L  14-23",0,0,0,5,0,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"90",6,"Adrian Amos","chi","@ HOU","L  14-23",0,0,0,5,0,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"91",6,"Jonathan Anderson","chi","@ HOU","L  14-23",0,0,0,0,0,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"92",6,"Jonathan Anderson","chi","@ HOU","L  14-23",0,0,0,0,0,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"93",6,"Sam Acho","chi","vs PHI","L  14-29",1,3,0,2,1,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"94",6,"Sam Acho","chi","vs PHI","L  14-29",1,3,0,2,1,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"95",6,"Willie Young","chi","vs PHI","L  14-29",1,7,1,5,2,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"96",6,"Willie Young","chi","vs PHI","L  14-29",1,7,1,5,2,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"97",6,"Adrian Amos","chi","vs PHI","L  14-29",0,0,0,2,0,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"98",6,"Adrian Amos","chi","vs PHI","L  14-29",0,0,0,2,0,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"99",6,"Sam Acho","chi","@ DAL","L  17-31",0,0,1,3,1,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"100",6,"Sam Acho","chi","@ DAL","L  17-31",0,0,1,3,1,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"101",6,"Adrian Amos","chi","@ DAL","L  17-31",0,0,0,3,0,0,1,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"102",6,"Adrian Amos","chi","@ DAL","L  17-31",0,0,0,3,0,0,1,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"103",6,"Jonathan Anderson","chi","@ DAL","L  17-31",0,0,0,1,1,0,0,"Chicago Bears",22,16,24.8,397,433,27.1,"1,934",4.5,120.9,9,"44T",103,23.8,5,1,6,4,16,24.8,397,322,512,62.9,32,"3,593",7.5,224.6,31,8,182,35.5,"71T",52,10,35,99.3,14,16,"24,8",397,"980",345.4,5.6,19.2,89,201,44,5,12,42,98,"895","29:26",18,9,2016,NA
"104",6,"Jonathan Anderson","chi","@ DAL","L  17-31",0,0,0,1,1,0,0,"Chicago Bears",22,2,26,52,67,33.5,"229",3.4,114.5,2,"30",12,17.9,1,0,1,6,2,26,52,43,69,62.3,34.5,"395",6.1,197.5,3,1,24,34.8,"35",6,0,4,87.9,NA,2,"26",52,"140",312,4.5,19,15,35,43,3,3,100,11,"103","36:12",1,0,NA,9
"105",7,"Geno Atkins","cin","@ NYJ","W  23-22",1,1,1,3,1,0,0,"Cincinnati Bengals",7,16,17.4,279,344,21.5,"1,477",4.3,92.3,8,"69T",74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,"3,976",6.6,248.5,18,21,202,31.3,"64T",39,6,42,78.9,11,16,"17,4",279,"1,032",340.8,5.3,19.2,86,218,39,9,20,45,116,"1,063","29:49",11,7,2016,NA
"106",7,"Geno Atkins","cin","@ NYJ","W  23-22",1,1,1,3,1,0,0,"Cincinnati Bengals",32,2,23,46,66,33,"276",4.2,138,0,"16",14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,"438",6.2,219,5,3,23,31.9,"53",7,2,2,77.8,NA,2,"23",46,"140",357,5.1,20.5,11,29,38,0,1,0,12,"149","33:54",1,0,NA,15
"107",7,"Will Clarke","cin","@ PIT","L  16-24",1,9,1,1,0,0,0,"Cincinnati Bengals",7,16,17.4,279,344,21.5,"1,477",4.3,92.3,8,"69T",74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,"3,976",6.6,248.5,18,21,202,31.3,"64T",39,6,42,78.9,11,16,"17,4",279,"1,032",340.8,5.3,19.2,86,218,39,9,20,45,116,"1,063","29:49",11,7,2016,NA
"108",7,"Will Clarke","cin","@ PIT","L  16-24",1,9,1,1,0,0,0,"Cincinnati Bengals",32,2,23,46,66,33,"276",4.2,138,0,"16",14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,"438",6.2,219,5,3,23,31.9,"53",7,2,2,77.8,NA,2,"23",46,"140",357,5.1,20.5,11,29,38,0,1,0,12,"149","33:54",1,0,NA,15
"109",7,"Geno Atkins","cin","@ PIT","L  16-24",0,0,0,1,2,0,0,"Cincinnati Bengals",7,16,17.4,279,344,21.5,"1,477",4.3,92.3,8,"69T",74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,"3,976",6.6,248.5,18,21,202,31.3,"64T",39,6,42,78.9,11,16,"17,4",279,"1,032",340.8,5.3,19.2,86,218,39,9,20,45,116,"1,063","29:49",11,7,2016,NA
"110",7,"Geno Atkins","cin","@ PIT","L  16-24",0,0,0,1,2,0,0,"Cincinnati Bengals",32,2,23,46,66,33,"276",4.2,138,0,"16",14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,"438",6.2,219,5,3,23,31.9,"53",7,2,2,77.8,NA,2,"23",46,"140",357,5.1,20.5,11,29,38,0,1,0,12,"149","33:54",1,0,NA,15
"111",7,"Will Clarke","cin","vs DEN","L  17-29",1,3,1,1,1,0,0,"Cincinnati Bengals",7,16,17.4,279,344,21.5,"1,477",4.3,92.3,8,"69T",74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,"3,976",6.6,248.5,18,21,202,31.3,"64T",39,6,42,78.9,11,16,"17,4",279,"1,032",340.8,5.3,19.2,86,218,39,9,20,45,116,"1,063","29:49",11,7,2016,NA
"112",7,"Will Clarke","cin","vs DEN","L  17-29",1,3,1,1,1,0,0,"Cincinnati Bengals",32,2,23,46,66,33,"276",4.2,138,0,"16",14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,"438",6.2,219,5,3,23,31.9,"53",7,2,2,77.8,NA,2,"23",46,"140",357,5.1,20.5,11,29,38,0,1,0,12,"149","33:54",1,0,NA,15
"113",7,"Carlos Dunlap","cin","vs DEN","L  17-29",1,6,2,1,2,0,0,"Cincinnati Bengals",7,16,17.4,279,344,21.5,"1,477",4.3,92.3,8,"69T",74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,"3,976",6.6,248.5,18,21,202,31.3,"64T",39,6,42,78.9,11,16,"17,4",279,"1,032",340.8,5.3,19.2,86,218,39,9,20,45,116,"1,063","29:49",11,7,2016,NA
"114",7,"Carlos Dunlap","cin","vs DEN","L  17-29",1,6,2,1,2,0,0,"Cincinnati Bengals",32,2,23,46,66,33,"276",4.2,138,0,"16",14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,"438",6.2,219,5,3,23,31.9,"53",7,2,2,77.8,NA,2,"23",46,"140",357,5.1,20.5,11,29,38,0,1,0,12,"149","33:54",1,0,NA,15
"115",7,"Geno Atkins","cin","vs DEN","L  17-29",0,0,2,1,1,0,0,"Cincinnati Bengals",7,16,17.4,279,344,21.5,"1,477",4.3,92.3,8,"69T",74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,"3,976",6.6,248.5,18,21,202,31.3,"64T",39,6,42,78.9,11,16,"17,4",279,"1,032",340.8,5.3,19.2,86,218,39,9,20,45,116,"1,063","29:49",11,7,2016,NA
"116",7,"Geno Atkins","cin","vs DEN","L  17-29",0,0,2,1,1,0,0,"Cincinnati Bengals",32,2,23,46,66,33,"276",4.2,138,0,"16",14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,"438",6.2,219,5,3,23,31.9,"53",7,2,2,77.8,NA,2,"23",46,"140",357,5.1,20.5,11,29,38,0,1,0,12,"149","33:54",1,0,NA,15
"117",8,"Christian Kirksey","cle","@ PHI","L  10-29",1,4,2,4,2,0,0,"Cleveland Browns",30,16,27,432,458,28.6,"2,055",4.5,128.4,11,"54",104,22.7,14,4,6,22,16,27,432,322,511,63,31.9,"4,012",8.2,250.8,34,11,186,36.4,"75T",52,16,29,101.8,27,16,"27",432,"998",379.2,6.1,20.1,81,203,40,10,15,67,108,"833","30:08",18,10,2016,NA
"118",8,"Christian Kirksey","cle","@ PHI","L  10-29",1,4,2,4,2,0,0,"Cleveland Browns",17,2,27,54,60,30,"213",3.6,106.5,1,"19",10,16.7,0,0,1,21,2,27,54,47,82,57.3,41,"572",7.1,286,4,2,31,37.8,"35T",8,0,2,85.4,NA,2,"27",54,"144",392.5,5.5,22.5,15,31,48,1,2,50,11,"75","35:10",2,0,NA,20
"119",8,"Carl Nassib","cle","@ PHI","L  10-29",1,4,2,3,0,0,0,"Cleveland Browns",30,16,27,432,458,28.6,"2,055",4.5,128.4,11,"54",104,22.7,14,4,6,22,16,27,432,322,511,63,31.9,"4,012",8.2,250.8,34,11,186,36.4,"75T",52,16,29,101.8,27,16,"27",432,"998",379.2,6.1,20.1,81,203,40,10,15,67,108,"833","30:08",18,10,2016,NA
"120",8,"Carl Nassib","cle","@ PHI","L  10-29",1,4,2,3,0,0,0,"Cleveland Browns",17,2,27,54,60,30,"213",3.6,106.5,1,"19",10,16.7,0,0,1,21,2,27,54,47,82,57.3,41,"572",7.1,286,4,2,31,37.8,"35T",8,0,2,85.4,NA,2,"27",54,"144",392.5,5.5,22.5,15,31,48,1,2,50,11,"75","35:10",2,0,NA,20
"121",8,"Dominique Alexander","cle","@ PHI","L  10-29",0,0,0,0,0,0,0,"Cleveland Browns",30,16,27,432,458,28.6,"2,055",4.5,128.4,11,"54",104,22.7,14,4,6,22,16,27,432,322,511,63,31.9,"4,012",8.2,250.8,34,11,186,36.4,"75T",52,16,29,101.8,27,16,"27",432,"998",379.2,6.1,20.1,81,203,40,10,15,67,108,"833","30:08",18,10,2016,NA
"122",8,"Dominique Alexander","cle","@ PHI","L  10-29",0,0,0,0,0,0,0,"Cleveland Browns",17,2,27,54,60,30,"213",3.6,106.5,1,"19",10,16.7,0,0,1,21,2,27,54,47,82,57.3,41,"572",7.1,286,4,2,31,37.8,"35T",8,0,2,85.4,NA,2,"27",54,"144",392.5,5.5,22.5,15,31,48,1,2,50,11,"75","35:10",2,0,NA,20
"123",8,"Joel Bitonio","cle","@ PHI","L  10-29",0,0,0,0,0,0,0,"Cleveland Browns",30,16,27,432,458,28.6,"2,055",4.5,128.4,11,"54",104,22.7,14,4,6,22,16,27,432,322,511,63,31.9,"4,012",8.2,250.8,34,11,186,36.4,"75T",52,16,29,101.8,27,16,"27",432,"998",379.2,6.1,20.1,81,203,40,10,15,67,108,"833","30:08",18,10,2016,NA
"124",8,"Joel Bitonio","cle","@ PHI","L  10-29",0,0,0,0,0,0,0,"Cleveland Browns",17,2,27,54,60,30,"213",3.6,106.5,1,"19",10,16.7,0,0,1,21,2,27,54,47,82,57.3,41,"572",7.1,286,4,2,31,37.8,"35T",8,0,2,85.4,NA,2,"27",54,"144",392.5,5.5,22.5,15,31,48,1,2,50,11,"75","35:10",2,0,NA,20
"125",8,"Corey Lemonier","cle","@ MIA","L  24-30",1,8,1,3,0,1,1,"Cleveland Browns",30,16,27,432,458,28.6,"2,055",4.5,128.4,11,"54",104,22.7,14,4,6,22,16,27,432,322,511,63,31.9,"4,012",8.2,250.8,34,11,186,36.4,"75T",52,16,29,101.8,27,16,"27",432,"998",379.2,6.1,20.1,81,203,40,10,15,67,108,"833","30:08",18,10,2016,NA
