Mass	Polarity	Intensity	Start	End
187.0597076	Positive	288207.098	5.889737588	6.189737588
187.1070709	Positive	329626.7221	0.283860884	0.583860884
187.1113586	Positive	5767970.561	4.864665853	5.164665853
187.1114502	Positive	724163.0195	3.034433293	3.334433293
187.1114655	Positive	2964465.376	4.022905555	4.322905555
187.111496	Positive	589005.9075	4.427993747	4.727993747
187.1115417	Positive	247288.4191	5.743657256	6.043657256
187.1115723	Positive	830860.0506	2.712895203	3.012895203
187.1115723	Positive	353745.3483	4.632345468	4.932345468
187.1479645	Positive	127533.2274	0	0.252202879
187.1801147	Positive	1257940.34	3.569911281	3.869911281
188.0373383	Positive	1507134.909	0.393406506	0.693406506
188.0551453	Positive	1527908.575	0.157801583	0.457801583
188.0679474	Positive	749137.285	0.538518954	0.838518954
188.0703888	Positive	777594.5036	3.275193994	3.575193994
188.0704346	Positive	14662893.8	1.380163062	1.680163062
188.0704498	Positive	1966152.92	2.805791122	3.105791122
188.0913849	Positive	710026.1713	0.16828227	0.46828227
188.0913849	Positive	1508329.134	0.271737514	0.571737514
188.1148224	Positive	797682.6159	4.861845359	5.161845359
188.1277008	Positive	1039123.352	0.275532972	0.575532972
188.1278534	Positive	477390.3832	3.409209766	3.709209766
188.1643219	Positive	358555.4891	5.420423424	5.720423424
188.1643982	Positive	346104.7882	5.548305364	5.848305364
188.9672699	Positive	528658.6148	8.240516643	8.540516643
189.0308228	Positive	392035.5021	10.69073616	10.99073616
189.0308533	Positive	434551.9646	10.61480168	10.91480168
189.039093	Positive	1498229.82	0.156947991	0.456947991
189.0542908	Positive	9596035.479	5.850226145	6.150226145
189.0543671	Positive	5570852.787	6.956469953	7.256469953
189.0543976	Positive	10153929.41	6.163617859	6.463617859
189.0545502	Positive	1015084.95	0	0.216277658
189.1230164	Positive	164214.0487	0.267802258	0.567802258
189.1230164	Positive	980101.0598	0.39633824	0.69633824
189.1270142	Positive	509315.5033	3.637900819	3.937900819
189.1270447	Positive	1147872.26	5.120373469	5.420373469
189.1270752	Positive	7929222.868	3.875393627	4.175393627
189.127121	Positive	2435279.424	4.010201771	4.310201771
189.1272278	Positive	919505.1693	5.417690528	5.717690528
189.1273499	Positive	684271.7867	6.749533728	7.049533728
189.13414	Positive	1234952.555	0.234617473	0.534617473
189.1482239	Positive	3413376.927	4.83288302	5.13288302
189.1482239	Positive	704868.3511	7.357980948	7.657980948
189.1483459	Positive	364646.9579	6.387046242	6.687046242
189.148468	Positive	594352.5522	6.303115612	6.603115612
189.1593018	Positive	613429.0296	0.181812665	0.481812665
189.1634369	Positive	2510625.408	11.02557364	11.32557364
189.163559	Positive	564067.4322	11.45595661	11.75595661
190.043045	Positive	1147230.794	5.27632313	5.57632313
190.0617676	Positive	73634.6519	4.770553397	5.070553397
190.1619415	Positive	106030.4101	5.182962259	5.482962259
190.1620178	Positive	164417.4083	5.25453251	5.55453251
190.1797028	Positive	287250.9137	5.084628374	5.384628374
191.0699615	Positive	450528.2197	4.023737864	4.323737864
191.0699615	Positive	1106667.854	4.8613181	5.1613181
191.0701599	Positive	386163.6644	9.025995467	9.325995467
191.0737305	Positive	279538.5824	0.490313318	0.790313318
191.0853577	Positive	104234.7518	9.534612345	9.834612345
191.085495	Positive	1350009.82	8.965976545	9.265976545
191.1060486	Positive	858199.1436	8.805514275	9.105514275
191.1063385	Positive	1283082.45	5.358152167	5.658152167
191.1064453	Positive	236508.3964	0.037148588	0.337148588
191.1174469	Positive	487797.4489	0.738866219	1.038866219
191.1177826	Positive	334674.1375	2.22923724	2.52923724
191.1425323	Positive	314034.1323	12.89526885	13.19526885
191.1425934	Positive	3118742.415	12.81551081	13.11551081
191.1426086	Positive	1441732.959	11.83452408	12.13452408
191.1426392	Positive	870371.4614	3.878569558	4.178569558
191.1426392	Positive	1212245.118	5.867967153	6.167967153
191.1426544	Positive	1735224.577	12.83911025	13.13911025
191.1427155	Positive	1114164.397	5.380615144	5.680615144
191.142807	Positive	10073547.96	5.713667715	6.013667715
191.1428375	Positive	657532.0572	4.672366469	4.972366469
191.1429138	Positive	124199.4029	0	0.286169021
191.1429443	Positive	1035181.183	8.640691568	8.940691568
191.1429901	Positive	519484.6663	6.831236255	7.131236255
191.1639862	Positive	2126633.254	7.073497373	7.373497373
191.164032	Positive	119452.7028	0.03569164	0.33569164
191.1790924	Positive	27463717.14	8.781691527	9.081691527
191.1792755	Positive	29855256.24	8.957450387	9.257450387
192.0413818	Positive	669689.0585	3.760871901	4.060871901
192.0500031	Positive	609230.7071	0.159336548	0.459336548
192.0768433	Positive	170395.0899	4.755413545	5.055413545
192.0804596	Positive	445997.3555	9.487403793	9.787403793
193.0340118	Positive	40419331.35	0.157966482	0.457966482
193.0494385	Positive	1751620.552	4.277567585	4.577567585
193.049469	Positive	981227.901	3.304919839	3.604919839
193.0856323	Positive	7160204.808	3.880725971	4.180725971
193.0856934	Positive	30966519.6	3.494584823	3.794584823
193.0857544	Positive	3407116.828	4.244612237	4.544612237
193.0857697	Positive	10117819.43	4.046800987	4.346800987
193.0858002	Positive	9735211.896	3.248128556	3.548128556
193.0897675	Positive	56234.31528	3.7819527	4.0819527
193.1191864	Positive	163076.8639	6.600721524	6.900721524
193.1192017	Positive	247728.0519	6.466427362	6.766427362
193.1194611	Positive	622401.1278	6.142527075	6.442527075
193.1220551	Positive	1015486.715	9.546765375	9.846765375
193.1221161	Positive	3534268.373	3.42560434	3.72560434
193.1221771	Positive	4241925.439	9.463670239	9.763670239
193.1222534	Positive	1739666.409	3.255961372	3.555961372
193.1223602	Positive	885776.6482	5.765717126	6.065717126
193.1334991	Positive	244557.6045	2.452377821	2.752377821
193.1584778	Positive	833326.2457	5.824177148	6.124177148
193.1585083	Positive	3660052.577	10.59532936	10.89532936
193.1586304	Positive	2962007.785	8.859850454	9.159850454
193.1946411	Positive	1133004.313	11.08989495	11.38989495
194.0576477	Positive	222623.9707	1.841147314	2.141147314
194.1537628	Positive	77365.41389	4.689737596	4.989737596
194.1537781	Positive	294561.2178	6.974880256	7.274880256
194.1538391	Positive	281365.0624	6.579071292	6.879071292
194.1539307	Positive	137458.4039	9.490101038	9.790101038
194.1540375	Positive	199896.2844	6.114778651	6.414778651
195.0180511	Positive	68725.28027	0	0.198494607
195.0282898	Positive	928268.722	5.616154077	5.916154077
195.0285492	Positive	523997.0645	5.35777473	5.65777473
195.0646973	Positive	5315041.403	12.43052313	12.73052313
195.0648499	Positive	12136351.19	9.690564683	9.990564683
195.0649872	Positive	5588852.492	9.57270439	9.87270439
195.0650482	Positive	27455820.5	3.592214706	3.892214706
195.065094	Positive	562513.3795	9.409026531	9.709026531
195.065155	Positive	593940.5771	3.344099539	3.644099539
195.0695496	Positive	953293.7112	0.400299456	0.700299456
195.0763245	Positive	157620.8759	9.81279684	10.11279684
195.0805817	Positive	514103.0292	8.874779994	9.174779994
195.1011963	Positive	4365235.339	9.102913622	9.402913622
195.1012268	Positive	74504151.07	9.342325144	9.642325144
195.1012421	Positive	14575426.11	5.918971609	6.218971609
195.1012878	Positive	17903138.01	3.622528106	3.922528106
195.1013031	Positive	1397539.801	4.261681476	4.561681476
195.1013641	Positive	2963535.619	9.840962779	10.14096278
195.1013794	Positive	3554384.547	9.58359666	9.88359666
195.1015167	Positive	2254316.356	9.812538525	10.11253853
195.1167755	Positive	146093.5654	8.869002396	9.169002396
195.135025	Positive	164706.4843	5.922789736	6.222789736
195.1350403	Positive	1747026.629	7.180982664	7.480982664
195.1380005	Positive	739301.045	2.712657315	3.012657315
195.173996	Positive	1163425.44	10.76067689	11.06067689
195.1741028	Positive	139548.5778	0	0.268686933
195.1741638	Positive	1294223.854	10.01039065	10.31039065
195.1741943	Positive	157965.5938	0	0.231618924
196.0605621	Positive	382803.4147	0.36930232	0.66930232
197.0709839	Positive	75468.62191	0	0.189458469
196.0759277	Positive	162481.5713	2.799407002	3.099407002
196.0968933	Positive	780480.0513	0.362344563	0.662344563
196.1045227	Positive	2184951.468	3.62259715	3.92259715
196.1694641	Positive	291783.7163	10.0947641	10.3947641
197.0443878	Positive	181434.12	9.117396336	9.417396336
197.0570374	Positive	4306005.512	10.2053988	10.5053988
197.0571594	Positive	1886483.022	9.942024338	10.24202434
197.1171112	Positive	5823524.344	4.592486652	4.892486652
197.1534729	Positive	283959.134	0	0.258021854
197.1896057	Positive	315760.1082	11.37075458	11.67075458
197.1898804	Positive	767811.3135	10.3261493	10.6261493
198.0219727	Positive	204348.7634	2.34324449	2.64324449
198.0221405	Positive	526477.3362	1.484161705	1.784161705
198.0224915	Positive	241348.5735	4.293215473	4.593215473
198.0229187	Positive	377797.5338	3.009274462	3.309274462
198.0232086	Positive	892270.5716	1.380853789	1.680853789
198.0232086	Positive	584128.5968	2.172568925	2.472568925
198.0232391	Positive	434378.9432	3.145238519	3.445238519
198.0232544	Positive	431118.4348	2.895512701	3.195512701
198.0232849	Positive	232937.9806	4.464672891	4.764672891
198.0233154	Positive	1776171.757	0.937314892	1.237314892
198.0233154	Positive	260555.3786	4.1986731	4.4986731
198.0233459	Positive	1283474.097	1.050690608	1.350690608
198.0233612	Positive	883692.1901	1.293640321	1.593640321
198.0233765	Positive	1066828.954	1.122093059	1.422093059
198.023407	Positive	511020.7487	2.767173875	3.067173875
198.0234222	Positive	421833.9327	2.973371495	3.273371495
198.0234222	Positive	424780.062	3.067505298	3.367505298
198.0236206	Positive	441108.578	2.86359464	3.16359464
198.0237885	Positive	1192915.858	1.247165085	1.547165085
198.0242157	Positive	401551.7147	3.218978812	3.518978812
198.0244141	Positive	510037.2373	3.181092739	3.481092739
198.0244598	Positive	503033.398	3.100000962	3.400000962
198.0245361	Positive	495057.2748	2.936785549	3.236785549
198.0245514	Positive	581986.3573	2.721486384	3.021486384
198.0246582	Positive	702585.799	2.225262026	2.525262026
198.0246887	Positive	610821.2179	2.536017672	2.836017672
198.024704	Positive	680805.8288	2.474837746	2.774837746
198.0247192	Positive	1067451.997	1.524124256	1.824124256
198.0247192	Positive	651207.4416	2.40160051	2.70160051
198.0247803	Positive	727201.4611	2.303806199	2.603806199
198.0524139	Positive	18307970.82	0.203467654	0.503467654
198.0550079	Positive	137121.5865	6.452254151	6.752254151
198.0571594	Positive	356228.1696	0.999513084	1.299513084
198.0764923	Positive	436921.0048	3.797451037	4.097451037
198.0765381	Positive	358876.6115	3.710175836	4.010175836
198.0967407	Positive	3520357.976	0.039314108	0.339314108
198.0967407	Positive	141101924.2	0.175728814	0.475728814
198.0967712	Positive	425357034.9	0.273473286	0.573473286
198.1118317	Positive	558268.8418	7.741071239	8.041071239
198.1230621	Positive	2080916.071	0.204301798	0.504301798
199.168045	Positive	256776.0164	1.443215137	1.743215137
199.168396	Positive	257238.3867	2.108145786	2.408145786
199.1686554	Positive	170374.8568	3.326784408	3.626784408
199.1687775	Positive	142377.3882	4.083108089	4.383108089
198.1716766	Positive	656088.1079	1.846228636	2.146228636
198.1716766	Positive	610831.7097	1.960504301	2.260504301
198.1734619	Positive	265633.2275	1.270585034	1.570585034
198.1738892	Positive	217594.0909	1.198001422	1.498001422
198.1847839	Positive	268952.3526	11.72844013	12.02844013
198.1849213	Positive	1585328.423	9.075402013	9.375402013
198.1849976	Positive	11563906.15	8.408393434	8.708393434
198.2212067	Positive	892413.5415	12.26247499	12.56247499
198.221283	Positive	8254973.905	11.19567387	11.49567387
199.0153809	Positive	779608.9473	9.463623638	9.763623638
199.0595398	Positive	241269.9511	2.943547539	3.243547539
199.0720825	Positive	103643.3585	9.915645858	10.21564586
199.132431	Positive	443401.6601	11.18310439	11.48310439
199.1476593	Positive	642666.1325	4.994701645	5.294701645
199.1479187	Positive	188316.0955	7.030066388	7.330066388
199.1481018	Positive	525147.0087	8.663166672	8.963166672
199.1482697	Positive	394049.4794	7.259801549	7.559801549
199.1681824	Positive	526833.236	0.303139718	0.603139718
199.168808	Positive	4144409.756	9.942941723	10.24294172
199.168808	Positive	191818299.6	10.15667217	10.45667217
199.1688232	Positive	39538453.32	7.27549774	7.57549774
199.1688232	Positive	129396660.5	7.399180994	7.699180994
199.168869	Positive	70487000	7.313388639	7.613388639
199.1689301	Positive	18163593.42	8.727921282	9.027921282
199.1689911	Positive	3199020.526	9.886925177	10.18692518
199.1690979	Positive	2209512.382	0	0.203173554
199.180069	Positive	126809.5951	8.868669107	9.168669107
199.180191	Positive	213855.6526	6.892393618	7.192393618
199.216507	Positive	555282.0152	8.436622509	8.736622509
199.2165375	Positive	6644204.122	8.757816563	9.057816563
200.0503235	Positive	1347334.949	0.202713028	0.502713028
200.0917664	Positive	2414238.167	9.084650324	9.384650324
200.1004028	Positive	5532035.927	0.543284384	0.843284384
200.1004333	Positive	7050270.979	0.324509624	0.624509624
200.1007843	Positive	1867891.471	0.174635885	0.474635885
200.1177521	Positive	1624292.309	7.900729857	8.200729857
200.14328	Positive	678839.4475	8.911686723	9.211686723
200.164505	Positive	178757.0117	0	0.234969337
200.2004852	Positive	16534347.11	9.343366525	9.643366525
200.2006378	Positive	377803.9227	0.034745277	0.334745277
200.2006378	Positive	7881123.42	9.858469404	10.1584694
200.2006531	Positive	388781.0724	0	0.235983661
200.2006683	Positive	6620896.066	9.965026501	10.2650265
200.236908	Positive	1007282.438	9.661134595	9.961134595
201.0154266	Positive	1604764.76	0.222810423	0.522810423
201.0543823	Positive	267139.0299	6.16758977	6.46758977
201.0579681	Positive	117769.7583	4.78735695	5.08735695
201.0656281	Positive	281155.0699	0.259625493	0.559625493
201.08815	Positive	270847.953	9.455398952	9.755398952
201.1269989	Positive	3834207.636	4.021983659	4.321983659
201.1270294	Positive	7005724.017	4.861922954	5.161922954
201.1270905	Positive	344420.5732	3.035418803	3.335418803
201.1271057	Positive	317052.3985	7.166253793	7.466253793
201.1481628	Positive	1351888.398	11.04675651	11.34675651
201.1585999	Positive	394760.6375	0.879473958	1.179473958
201.1633606	Positive	707226.1716	3.906265455	4.206265455
201.1634064	Positive	4149123.484	7.494045306	7.794045306
201.1753235	Positive	836723.9093	7.397673658	7.697673658
201.1753998	Positive	954795.3383	10.16028091	10.46028091
201.1959076	Positive	230586.5292	7.086301712	7.386301712
201.2037964	Positive	2228252.145	9.345028829	9.645028829
201.2039337	Positive	1224720.247	9.858126074	10.15812607
202.042984	Positive	676703.2373	5.645639225	5.945639225
203.0521088	Positive	70070.51287	0.722220676	1.022220676
202.0703583	Positive	817252.1672	0.273003423	0.573003423
202.0860748	Positive	243733.2911	6.531175672	6.831175672
202.1066742	Positive	1340781.05	0.420065271	0.720065271
202.1070099	Positive	83582.34651	12.83678714	13.13678714
202.1434174	Positive	655927.4331	3.102115318	3.402115318
202.1668091	Positive	725485.5557	7.492463497	7.792463497
202.1796875	Positive	60243.42273	11.01940862	11.31940862
202.1797485	Positive	128229.0949	9.494428773	9.794428773
202.1798553	Positive	2438386.668	7.984805135	8.284805135
202.1799316	Positive	258602.5625	9.26773837	9.56773837
203.0333862	Positive	544540.1172	5.060179816	5.360179816
203.0335236	Positive	944111.3888	10.7456441	11.0456441
203.052063	Positive	12396060.67	0.188033832	0.488033832
203.0675812	Positive	108954.5179	6.172522009	6.472522009
203.0924683	Positive	687790.5242	4.027195726	4.327195726
203.1062317	Positive	3485952.794	3.852225846	4.152225846
203.106369	Positive	3245632.639	4.828406729	5.128406729
203.1063843	Positive	10145279.91	9.104203394	9.404203394
203.1064606	Positive	6056875.709	8.660178977	8.960178977
203.1276703	Positive	476628.8367	9.128810425	9.428810425
203.1427155	Positive	837126.5096	4.862315046	5.162315046
203.1427307	Positive	487365.2609	4.023614561	4.323614561
203.149765	Positive	442566.2652	0.236768812	0.536768812
203.1539764	Positive	1293956.225	3.052832036	3.352832036
203.1637268	Positive	87565.21547	3.412990232	3.712990232
203.164032	Positive	392828.7452	8.34724013	8.64724013
203.1640778	Positive	6848224.402	8.063972133	8.363972133
203.1751404	Positive	407784.5258	1.474864768	1.774864768
203.1789551	Positive	1177106.881	11.41293634	11.71293634
203.1790466	Positive	989971.8221	3.987006359	4.287006359
203.179245	Positive	2888194.182	8.190261464	8.490261464
203.1793518	Positive	6303036.39	8.969559104	9.269559104
203.1793823	Positive	2400484.038	6.740126206	7.040126206
204.065155	Positive	131405.8883	13.03059709	13.33059709
204.0862885	Positive	2141563.91	0.166482023	0.466482023
204.1016235	Positive	234570.1038	3.517151502	3.817151502
