"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16403-14362","TE","Charles","Clay","5.099999904632568","2","5000","ARI@BUF","BUF","ARI","Q","Knee","",""
"16403-34459","QB","B.J.","Daniels","0.9200000166893005","4","5000","CHI@DAL","CHI","DAL","","","",""
"16403-14349","WR","Jeremy","Kerley","7","2","5000","SF@SEA","SF","SEA","","","",""
"16403-32564","WR","Josh","Doctson","3.799999952316284","2","4900","WAS@NYG","WAS","NYG","Q","Achilles","",""
"16403-6643","RB","Reggie","Bush","-0.4000000059604645","1","4900","ARI@BUF","BUF","ARI","","","",""
"16403-32613","RB","DeAndre","Washington","4.300000190734863","2","4900","OAK@TEN","OAK","TEN","","","",""
"16403-14320","RB","Bilal","Powell","3.299999952316284","2","4900","NYJ@KC","NYJ","KC","","","",""
"16403-15006","RB","Shaun","Draughn","5.349999904632568","2","4900","SF@SEA","SF","SEA","","","",""
"16403-28486","WR","Corey","Brown","2.299999952316284","2","4900","MIN@CAR","CAR","MIN","","","",""
"16403-32045","TE","Vance","McDonald","11.199999809265137","2","4900","SF@SEA","SF","SEA","","","",""
"16403-33578","RB","Jalen","Richard","9.850000381469727","2","4900","OAK@TEN","OAK","TEN","","","",""
"16403-48344","WR","Albert","Wilson","1.850000023841858","2","4900","NYJ@KC","KC","NYJ","","","",""
"16403-24569","K","Chandler","Catanzaro","7","2","4900","ARI@BUF","ARI","BUF","","","",""
"16403-24589","WR","Jaron","Brown","8.550000190734863","2","4900","ARI@BUF","ARI","BUF","","","",""
"16403-10744","K","Graham","Gano","13.5","2","4900","MIN@CAR","CAR","MIN","","","",""
"16403-41806","WR","Laquon","Treadwell","0","0","4800","MIN@CAR","MIN","CAR","","","",""
"16403-14307","WR","Cecil","Shorts III","1.7000000476837158","1","4800","LA@TB","TB","LA","O","Hamstring","",""
"16403-54782","TE","Cameron","Brate","3.799999952316284","2","4800","LA@TB","TB","LA","","","",""
"16403-38269","RB","Cameron","Artis-Payne","5.433333079020183","6","4800","MIN@CAR","CAR","MIN","","","",""
"16403-29357","RB","Kenjon","Barner","2.200000047683716","2","4800","PIT@PHI","PHI","PIT","","","",""
"16403-54623","WR","Jeff","Janis","0.9888888465033637","9","4800","DET@GB","GB","DET","","","",""
